id,EAP,HPL,MWS
id27116,1.07214709715e-05,8.35082516915e-07,0.999988436699
id19941,0.00789681449533,0.985510826111,0.00659233378246
id05711,9.99246622087e-05,8.99053993635e-05,0.999810159206
id02097,0.000704105361365,0.00577928265557,0.993516564369
id03563,5.47345043742e-05,0.999931931496,1.33203493533e-05
id02295,0.30617249012,0.564930379391,0.128897130489
id08179,1.0,9.54325576896e-11,6.57493157141e-12
id05332,0.177927970886,0.792807996273,0.029264042154
id15697,0.444192737341,0.413821399212,0.141985833645
id17026,0.226713329554,0.0360945090652,0.737192213535
id04243,0.5613514781,0.419295012951,0.0193535014987
id13175,0.999978423119,1.95217853616e-05,2.00213685275e-06
id05387,0.996549248695,0.00261237332597,0.000838374195155
id19989,0.982004582882,0.00884373579174,0.00915170460939
id25173,0.0138532435521,0.00264602759853,0.98350071907
id08925,0.0062612472102,0.992651283741,0.0010874690488
id03034,0.0023848915007,0.947934508324,0.049680609256
id13272,0.000268226198386,0.994822144508,0.0049096243456
id07956,0.998885214329,8.05480740382e-05,0.00103425735142
id02648,0.0610884800553,0.0259083919227,0.913003146648
id01778,0.0188198368996,0.00571938604116,0.975460827351
id12846,1.4289505998e-05,4.31585940532e-05,0.999942541122
id19001,0.0678816437721,0.0109335156158,0.921184897423
id05763,0.836370527744,0.027547173202,0.136082306504
id15590,0.00513290567324,0.000980596756563,0.993886530399
id04912,0.61722868681,0.15727044642,0.225500866771
id21201,0.942602276802,0.0251168292016,0.0322808660567
id13215,0.989758014679,0.000476882734802,0.00976509600878
id15612,0.0386119782925,0.950920939445,0.0104670859873
id18501,0.0246408395469,0.0178274549544,0.957531750202
id07223,0.858926177025,0.0983303040266,0.0427435189486
id06707,0.502654612064,0.216296002269,0.281049400568
id05238,1.39957342071e-06,0.999998450279,1.66486699982e-07
id00935,0.00147990859114,0.0752176269889,0.923302412033
id00110,0.587001383305,0.00240014540032,0.410598397255
id17476,0.982713997364,0.0162431336939,0.00104291096795
id15170,0.99988090992,0.000105172854092,1.39777312143e-05
id13397,0.0248457994312,0.0247747283429,0.950379490852
id24283,0.987340867519,0.0125189591199,0.000140239644679
id15234,0.964090704918,0.0328676737845,0.00304156006314
id16884,0.429782986641,0.435628056526,0.134588956833
id07831,0.492462605238,0.219623863697,0.287913531065
id16038,0.949794650078,0.0391157791018,0.0110896192491
id03629,0.954077064991,0.0222603660077,0.0236625615507
id21019,0.744428932667,0.147792026401,0.107778936625
id21835,0.506583929062,0.18234141171,0.311074703932
id04480,0.013310671784,0.98649674654,0.000192626088392
id20838,0.363014876842,0.617360413074,0.0196247007698
id24195,0.336102724075,0.322264045477,0.34163326025
id05448,0.810189247131,0.182409703732,0.00740095600486
id15957,0.111281275749,0.87055426836,0.0181643459946
id19956,0.000217489199713,1.2620020243e-05,0.999769866467
id15104,0.0123855927959,0.0191423017532,0.968472123146
id17559,0.837285220623,0.0816554874182,0.0810593962669
id16839,0.15758498013,0.0437289625406,0.798686087132
id14493,0.861836433411,0.0248740855604,0.113289497793
id08833,0.91254645586,0.00481253443286,0.0826410353184
id15723,0.315025687218,0.0330740958452,0.651900172234
id02716,0.99683457613,0.00138521275949,0.00178017152939
id06689,0.0464012883604,0.947633624077,0.00596509082243
id18837,0.39044496417,0.0905698612332,0.518985152245
id04466,0.915640950203,0.0765300020576,0.00782896857709
id00686,0.727536201477,0.00721199018881,0.265251845121
id09010,0.157185718417,0.840929806232,0.0018844663864
id23353,0.994042575359,0.00075838889461,0.00519905751571
id00066,0.883068919182,0.111352346838,0.00557874003425
id15724,0.466195970774,0.435826450586,0.0979775562882
id23486,0.0467286296189,0.00122380442917,0.952047526836
id22258,0.000346396584064,0.000610258895904,0.999043285847
id02292,0.595067024231,0.3095292449,0.095403753221
id16356,0.537250220776,0.00301921204664,0.459730535746
id00235,0.187887430191,0.0428447499871,0.769267737865
id25522,0.0214266125113,0.00191022758372,0.976663172245
id04204,0.0747043117881,0.923171043396,0.00212460779585
id22016,0.775257885456,0.035804849118,0.188937261701
id06480,0.000837677100208,0.998734414577,0.000427912367741
id08718,0.117169849575,0.00203584181145,0.880794346333
id05251,3.88467515222e-06,0.999990463257,5.61265551369e-06
id03359,0.709940075874,0.187117576599,0.102942325175
id16117,0.0285694245249,0.000155463509145,0.971275150776
id17000,0.000684641534463,0.998239398003,0.00107593939174
id01730,0.00237870938145,0.99736905098,0.000252174970228
id00630,0.996558725834,0.00340435630642,3.69988447346e-05
id18175,0.153139621019,0.0114689227194,0.835391521454
id00907,0.88013201952,0.0411095544696,0.07875841856
id18251,0.00283989682794,0.996302247047,0.000857885461301
id25861,0.435697644949,0.46695715189,0.097345136106
id00398,0.947794854641,0.0382799170911,0.0139252655208
id27573,0.998615860939,1.17606841741e-05,0.00137239240576
id10022,8.95242046681e-05,0.996813595295,0.00309688784182
id15901,0.0222619734704,3.28716741933e-05,0.977705180645
id00451,0.0161826387048,0.281242877245,0.702574491501
id23129,0.00100752455182,0.998722970486,0.000269461859716
id26498,0.239074230194,0.23917658627,0.521749258041
id14741,0.0293744280934,0.968137443066,0.0024881802965
id18453,0.150118499994,0.0033762997482,0.8465051651
id08309,0.811178386211,0.185674652457,0.00314704398625
id00320,0.999995350838,2.51651340477e-06,2.18860009227e-06
id07688,0.420816034079,0.167234003544,0.411949962378
id01556,0.000484781165142,4.14636488131e-05,0.999473750591
id00178,0.287702441216,0.0366671271622,0.675630450249
id18902,0.00403746729717,0.0434989817441,0.952463507652
id27002,0.49237883091,0.467021346092,0.0405998565257
id21418,0.999983906746,1.40684696817e-05,1.97809936253e-06
id23018,0.0398032404482,0.0695743635297,0.890622317791
id07032,0.81078094244,0.00133881531656,0.187880218029
id16195,0.790461480618,0.0773041620851,0.132234364748
id11202,0.0797145888209,0.875642955303,0.0446424782276
id09578,0.783961296082,0.0217264071107,0.194312214851
id26984,0.868049561977,0.0162300337106,0.115720354021
id19856,0.000149918501847,0.999840021133,9.9857488749e-06
id12086,0.677510797977,0.034163441509,0.288325786591
id12052,0.11857303977,0.0204412378371,0.860985696316
id17728,3.23571075569e-05,1.76861194632e-05,0.999949932098
id24608,0.501538217068,0.0843806937337,0.414081096649
id21097,0.105855517089,0.0168216135353,0.877322912216
id20179,9.00607858512e-07,4.22909624831e-06,0.999994874001
id15144,0.835585951805,0.0552026852965,0.109211347997
id00206,0.969792842865,0.0150762423873,0.0151309771463
id22285,0.00152504106518,0.00343023333699,0.995044708252
id06417,0.474490344524,0.324769616127,0.200740069151
id00215,0.0119762215763,0.987650215626,0.00037357758265
id04201,0.067548930645,0.00779176689684,0.924659311771
id21771,0.964260816574,0.0274681057781,0.00827115308493
id12451,0.0156448129565,0.122540287673,0.861814916134
id14250,0.000892845157068,0.980487883091,0.0186192281544
id03433,0.0101781766862,0.981443881989,0.0083779618144
id03303,0.0163271427155,0.00292959646322,0.980743288994
id25901,0.137656599283,0.419584065676,0.442759305239
id06945,0.833544433117,0.00831895321608,0.158136621118
id05664,0.470595687628,0.459420740604,0.069983586669
id05741,1.0,2.61901647036e-08,5.17462126481e-08
id10652,0.849870979786,0.102284103632,0.0478449240327
id16300,0.699030816555,0.270978063345,0.0299911145121
id12319,0.778168201447,0.0328119620681,0.189019829035
id07500,0.000244266353548,0.999663233757,9.2494461569e-05
id12478,0.257431834936,0.174116834998,0.568451344967
id03076,0.0128994397819,0.000179544847924,0.986921072006
id00969,0.341591238976,0.580159783363,0.0782489776611
id23636,0.04883441329,0.894964694977,0.0562008656561
id09791,0.0538409985602,0.570570290089,0.375588685274
id05680,0.00244003417902,0.955534398556,0.0420255511999
id03672,0.00225952430628,0.967664837837,0.030075583607
id04286,0.000251491350355,0.987785339355,0.0119631616399
id23883,0.000717078219168,0.0144664589316,0.984816491604
id11914,0.18908149004,0.0619336254895,0.748984873295
id20974,6.90388260409e-05,0.999924182892,6.8140170697e-06
id26125,0.11327572912,0.0918196886778,0.794904589653
id15543,0.0903460681438,0.00140644935891,0.908247470856
id19471,0.999078035355,0.000197223504074,0.0007246772293
id11503,0.921926379204,0.0690975934267,0.00897605810314
id09321,0.000247622228926,0.992595374584,0.00715692713857
id25560,1.99184508887e-08,4.01126811767e-07,0.999999523163
id06726,0.215608224273,0.211176753044,0.573215067387
id05709,0.989815831184,0.000135816619149,0.010048317723
id09788,0.148903027177,0.624509334564,0.226587638259
id05289,0.99998998642,9.93735829979e-06,1.2821847406e-07
id11815,0.00472602853552,0.993066549301,0.00220739725046
id22422,0.794586956501,0.0368808209896,0.168532192707
id25954,0.83268982172,0.020979501307,0.14633063972
id13601,0.545355021954,0.216228172183,0.23841676116
id05677,0.919773280621,0.0352438054979,0.0449829027057
id10498,0.0305933151394,0.969009876251,0.000396829709643
id02665,0.416082233191,0.559022784233,0.0248949974775
id10114,0.00366261275485,0.846748411655,0.149588942528
id26314,0.982833623886,0.0163174830377,0.000848802155815
id21240,0.324996650219,0.210407301784,0.464596122503
id15569,0.999497652054,0.000485623109853,1.66947920661e-05
id25928,0.104185163975,0.425861418247,0.469953387976
id22706,0.00770899886265,0.991283893585,0.00100712815765
id20877,9.51695682261e-08,0.999939680099,6.01920582994e-05
id04318,0.944583296776,0.0211949758232,0.0342218130827
id18299,0.0576655976474,0.494908958673,0.447425484657
id08126,3.86031606467e-05,1.0270851817e-05,0.999951124191
id14293,0.606558918953,0.00336284190416,0.390078186989
id12759,0.882045924664,0.000639354169834,0.117314644158
id11983,0.67654722929,0.0582486838102,0.265204042196
id05580,0.0425506271422,0.901057183743,0.0563922449946
id25846,0.514933526516,0.355886787176,0.129179686308
id01939,0.87109786272,0.0251543726772,0.103747695684
id26327,0.182796418667,0.589495182037,0.227708443999
id11068,0.000817025604192,2.07307698474e-06,0.999180853367
id08404,0.997884333134,0.000880175095517,0.00123545783572
id27189,0.788199007511,0.206528484821,0.00527255237103
id15119,0.000236292471527,0.997405350208,0.0023584368173
id26525,0.998149633408,0.000197879358893,0.00165249349084
id03618,0.78549438715,0.180927604437,0.0335779935122
id27220,0.998912334442,0.000671482353937,0.00041618803516
id18777,0.0337509252131,0.00443444028497,0.961814641953
id20213,0.937147736549,0.0249298326671,0.0379225201905
id20403,0.969691336155,0.0230408217758,0.00726772751659
id03777,0.267684459686,0.027127308771,0.705188214779
id10595,0.0779458284378,0.916453123093,0.00560102192685
id13816,0.55938398838,0.0556520968676,0.384963989258
id05667,0.000349048234057,7.44532508179e-06,0.999643445015
id24629,0.822911918163,0.0176478102803,0.159440264106
id20398,0.0657141432166,0.104783393443,0.829502522945
id14108,0.000464880751679,3.11858020723e-05,0.999503970146
id06196,0.000188643083675,0.999784767628,2.65788839897e-05
id02800,0.121207721531,0.862039685249,0.0167526938021
id18732,0.000585228612181,0.998773515224,0.000641295860987
id11915,0.0247213561088,0.963726937771,0.0115517321974
id09739,0.860675930977,0.0897414684296,0.0495826117694
id24672,0.998471319675,0.0001457593753,0.00138284068089
id00414,5.46531673251e-08,1.62702417583e-05,0.999983668327
id16307,0.972542524338,0.0243396032602,0.00311783794314
id14043,0.281413555145,0.0166239123791,0.701962530613
id00517,1.85321341606e-10,7.39306449393e-10,1.0
id09744,0.998248934746,0.00175056082662,4.21774274173e-07
id19257,0.924026966095,0.00828831735998,0.0676846951246
id15437,0.957651078701,0.0417840704322,0.00056492438307
id16352,0.0154299801216,0.0214236918837,0.963146388531
id18849,0.48588886857,0.0106709972024,0.503440082073
id19434,8.33453377709e-05,0.999907612801,9.00182021724e-06
id17928,0.00718374410644,0.023698143661,0.969118118286
id16896,0.04107016325,0.0272688195109,0.931661069393
id02135,0.0312087889761,0.516874969006,0.451916307211
id15075,0.978115022182,0.0172700826079,0.00461495062336
id27486,0.000467286765343,0.99953019619,2.53648818216e-06
id19422,0.995541155338,0.00424747169018,0.000211305858102
id09603,0.0927522778511,0.849157571793,0.0580900534987
id02133,0.142555207014,0.750056266785,0.107388585806
id03441,0.205632030964,4.35318615928e-05,0.794324457645
id02398,0.00179246719927,0.997491836548,0.000715677277185
id05152,0.00423003220931,0.000924546679016,0.99484539032
id17838,0.404240578413,0.0577894113958,0.537970066071
id25060,0.726916491985,0.270912736654,0.00217076460831
id09998,0.178663238883,0.0560662858188,0.765270471573
id01828,0.0482586473227,0.910547852516,0.0411933995783
id25377,0.8954641819,0.0258368402719,0.0786989331245
id22175,0.042360521853,0.955842554569,0.00179694197141
id02974,0.0110908122733,0.0167551971972,0.972154021263
id26955,0.99929523468,0.000703339406755,1.45164915466e-06
id21091,0.998533606529,0.000201870774617,0.00126455817372
id12802,0.894086658955,0.0987720638514,0.00714130979031
id07432,9.75073021436e-07,0.999994397163,4.60862793261e-06
id18749,0.015886478126,0.914045512676,0.0700680315495
id15030,5.16156069352e-06,0.000268415664323,0.999726355076
id17155,0.00767420325428,0.992199361324,0.00012639896886
id08128,0.000892241252586,0.990896761417,0.00821098405868
id25706,3.227932757e-05,0.985305130482,0.0146625330672
id15645,0.997027695179,0.00205987505615,0.000912397517823
id04943,0.952182412148,0.038943991065,0.00887356325984
id27566,5.92291617068e-05,7.57588259148e-06,0.999933242798
id11765,0.234020352364,0.0271433796734,0.738836288452
id13783,0.597088396549,0.334720492363,0.068191125989
id00492,0.00715268589556,0.000557283638045,0.992290079594
id27636,0.00991593766958,0.042947191745,0.947136938572
id04273,0.907911837101,0.0622672140598,0.0298209097236
id02537,0.189275145531,0.190657764673,0.620067059994
id24349,0.899785757065,0.0992360711098,0.000978186959401
id00023,2.04280263461e-06,0.999790966511,0.000207029937883
id23025,0.0107562663034,0.989113688469,0.00013000202307
id08722,0.96730774641,0.00619943300262,0.0264928266406
id02420,0.999990463257,9.50878529693e-06,5.96818550136e-09
id10811,0.989470124245,0.00473376922309,0.00579609535635
id04019,8.92264724826e-05,0.000819718348794,0.999091029167
id18334,0.976109027863,0.0194948576391,0.00439607119188
id16781,0.553771555424,0.324726909399,0.121501550078
id08773,0.776673138142,0.215274706483,0.008052197285
id19214,0.866626858711,0.0404557138681,0.0929174572229
id09589,0.0415864028037,0.501827418804,0.456586271524
id24246,0.996156990528,0.00377948908135,6.35004544165e-05
id23577,0.803446769714,0.196008056402,0.000545159913599
id09305,0.833150207996,0.0422935672104,0.124556139112
id16460,0.296230852604,0.192224666476,0.511544466019
id21115,0.947241425514,0.0382393710315,0.0145192081109
id25996,0.627107024193,0.104753732681,0.268139272928
id02551,0.00469150347635,0.00521440245211,0.990094125271
id19352,0.00114455935545,1.58735092555e-05,0.998839557171
id03806,0.000839826068841,6.65201514494e-05,0.999093651772
id26544,0.989819228649,0.00124107510783,0.00893975608051
id18761,0.969118893147,0.0226024892181,0.0082786232233
id24148,0.000451871543191,0.998976826668,0.00057139218552
id16095,0.0154256122187,0.933182477951,0.0513918325305
id18442,0.807368576527,0.0607679486275,0.131863385439
id22596,2.72113798161e-09,2.97087043855e-09,1.0
id23002,0.0642962008715,0.0185423903167,0.917161464691
id04797,0.997886478901,0.00109432660975,0.00101918738801
id06610,0.0225267838687,0.000145537254866,0.97732770443
id16173,0.386569738388,0.406447291374,0.206982955337
id18292,0.0195805933326,0.0238307956606,0.956588625908
id27328,0.998157680035,0.000273504963843,0.00156881718431
id01695,0.00463201943785,0.98258972168,0.0127782057971
id05761,0.727018713951,0.0214497167617,0.25153157115
id16354,0.999663114548,3.46918059222e-05,0.000302249449305
id12207,0.222417876124,0.468949407339,0.308632701635
id05665,0.010760454461,0.000866807997227,0.98837274313
id01911,0.923346340656,0.0664456263185,0.0102079752833
id19153,0.015293895267,0.000762394396588,0.98394370079
id10295,0.164872586727,0.0853393003345,0.749788105488
id23038,0.463280707598,0.446294307709,0.0904250219464
id23783,0.195341542363,0.802856624126,0.00180187891237
id27879,0.797137081623,0.201946943998,0.000916060409509
id19190,0.0769193023443,0.918039321899,0.00504144793376
id05065,0.838251829147,0.0541093982756,0.107638791203
id21296,0.0406792759895,0.951923847198,0.0073968982324
id13262,0.106654964387,0.100527144969,0.792817890644
id10333,0.99549305439,0.00231200596318,0.00219491240568
id16677,0.596566081047,0.217924296856,0.185509636998
id01392,0.310857772827,0.117677919567,0.571464300156
id27874,0.962983489037,0.0295645724982,0.00745193380862
id02294,0.0237077213824,0.541123211384,0.435169130564
id18298,0.000975055794697,0.00115795829333,0.997866988182
id06997,0.999886393547,0.000109269865789,4.28373004979e-06
id05243,0.398978680372,0.230713933706,0.370307385921
id00860,0.00278653088026,0.993711829185,0.0035017253831
id26681,0.613765060902,0.383420437574,0.00281456159428
id06020,1.53811026848e-06,5.32241202222e-08,0.999998450279
id27683,0.983996331692,0.0059277494438,0.0100759333
id17655,2.81054435618e-05,0.999966859818,4.95762787978e-06
id08817,0.00509758107364,0.0146625135094,0.980239927769
id11512,7.94686493464e-05,0.00371528347023,0.99620527029
id00478,0.360833644867,0.102495156229,0.536671161652
id02116,0.992247223854,0.00213615363464,0.00561664253473
id06746,0.966756522655,0.0213119369,0.0119315152988
id03863,0.491190522909,0.340133786201,0.168675675988
id01802,0.0537842176855,0.0703158602118,0.875899910927
id11682,0.987533032894,0.00203208671883,0.0104348044842
id04033,1.78143600351e-05,0.999216675758,0.000765405129641
id09286,0.175743430853,0.64190518856,0.18235129118
id12904,0.997264862061,0.00228094798513,0.000454284105217
id07420,3.98556448999e-06,5.03112169099e-05,0.999945759773
id22398,1.00489148736e-06,0.999997854233,1.13775547561e-06
id00424,0.0123958969489,0.00262566213496,0.984978377819
id20960,0.994152009487,0.00448093609884,0.001367011806
id10267,0.633594453335,0.11882981658,0.247575744987
id19330,0.667489111423,0.00815263856202,0.324358254671
id00994,0.00172153394669,0.980319321156,0.0179591309279
id10785,0.717300474644,0.228877723217,0.0538218580186
id00955,0.0526362136006,0.897617995739,0.0497457571328
id09757,0.000110065149784,0.999759614468,0.000130216008984
id10030,0.279262810946,0.221206858754,0.499530345201
id22952,0.0208779983222,0.0594473443925,0.919674634933
id21955,7.1987255069e-05,0.00509018171579,0.99483782053
id07674,0.55239200592,0.245618849993,0.201989158988
id13760,0.0969931855798,0.90148961544,0.00151723437011
id18166,0.998829424381,0.000839845451992,0.000330822804244
id23498,0.664687931538,0.315179288387,0.0201327335089
id05296,0.995172798634,0.0012460751459,0.00358110340312
id26709,0.983344852924,0.0130267795175,0.00362837570719
id02853,0.998857498169,0.00105153769255,9.097407019e-05
id06800,0.474838972092,0.163330227137,0.361830800772
id14758,0.871467888355,0.128383755684,0.00014835933689
id12356,0.999529004097,0.000135257912916,0.000335783319315
id21492,0.983353495598,0.00960340537131,0.00704306457192
id27540,0.264054179192,0.00801226962358,0.727933645248
id07376,0.00595762347803,0.18360157311,0.810440838337
id15201,0.827036559582,0.127084240317,0.0458791963756
id23388,6.61159865558e-05,0.991028010845,0.0089058522135
id13923,0.00437673600391,0.995382726192,0.000240515902988
id00794,4.01826800953e-05,0.999356091022,0.000603781023528
id23910,0.0228299312294,0.00398683315143,0.973183274269
id02556,0.0137019017711,0.0756509080529,0.910647213459
id22151,0.000227220240049,0.999771535397,1.32835771183e-06
id11698,0.174109086394,0.656461298466,0.169429555535
id11627,0.682055056095,0.039475351572,0.278469592333
id06340,0.99994623661,1.50977775775e-05,3.86598221667e-05
id05123,0.980198681355,0.00262433220632,0.0171770527959
id26620,0.00041710815276,4.67791833216e-05,0.999536156654
id04002,0.0258433260024,0.106315851212,0.867840766907
id26554,0.0842469260097,0.608173251152,0.307579785585
id18012,0.843325257301,0.0220040157437,0.134670704603
id12964,0.160018056631,0.0799430161715,0.760038971901
id18965,0.00254371389747,0.498806536198,0.498649716377
id19082,0.756867468357,0.0140544753522,0.229078128934
id26742,0.000789529527538,5.69065450691e-05,0.999153614044
id15442,0.0508320480585,0.942530989647,0.00663691759109
id16647,0.937575995922,0.00941687263548,0.0530070886016
id11544,0.320469379425,0.0850541293621,0.594476461411
id20581,0.378074526787,0.0580735765398,0.563851892948
id13192,0.223113775253,0.716106116772,0.0607801154256
id15814,0.0832366272807,0.0980888828635,0.818674504757
id26279,0.134827047586,0.860288500786,0.00488444743678
id00240,0.968768954277,0.0119556393474,0.0192755199969
id22836,0.9993750453,1.42978315125e-05,0.000610652030446
id15085,0.000138644812978,0.981537044048,0.0183243267238
id17495,0.607241272926,0.0495488755405,0.343209892511
id26762,0.977165818214,0.00125859503169,0.0215754900128
id13685,0.99978095293,1.25832173126e-07,0.000218931672862
id16560,0.00150522834156,0.998126924038,0.000367944856407
